age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job1,marital1,education1,housing1,loan1,contact1,month1,day_of_week1,poutcome1
32,BLUECOLLAR,MARRIED,BASIC.9Y,UNKNOWN,NO,NO,TELEPHONE,JUL,TUE,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,1,1,2,0,0,1,3,3,1
38,BLUECOLLAR,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,JUL,FRI,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,1,1,3,0,0,0,3,0,1
45,ADMIN,MARRIED,HIGH.SCHOOL,NO,NO,NO,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,0,1,3,0,0,1,6,4,1
44,BLUECOLLAR,SINGLE,BASIC.4Y,NO,YES,NO,TELEPHONE,JUN,TUE,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,True,1,2,0,2,0,1,4,3,1
44,BLUECOLLAR,MARRIED,BASIC.6Y,NO,YES,NO,CELLULAR,MAY,THU,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,True,1,1,1,2,0,0,6,2,1
31,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,FRI,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,0,2,6,0,0,1,6,0,1
32,BLUECOLLAR,MARRIED,BASIC.6Y,NO,NO,NO,TELEPHONE,JUN,MON,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.96,5228.1,True,1,1,1,0,0,1,4,1,1
45,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,MAY,FRI,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,0,1,6,0,0,1,6,0,1
40,TECHNICIAN,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,MAY,TUE,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.344,5099.1,True,9,1,3,2,0,0,6,3,1
45,BLUECOLLAR,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,True,1,1,5,0,0,0,1,2,1
44,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,JUN,THU,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.958,5228.1,True,9,1,5,0,0,1,4,2,1
43,ADMIN,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,NOV,WED,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.12,5195.8,True,0,2,3,0,0,0,7,4,0
25,STUDENT,SINGLE,HIGH.SCHOOL,NO,NO,NO,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,8,2,3,0,0,1,6,0,1
47,ADMIN,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,NO,NO,TELEPHONE,MAY,TUE,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,0,1,6,0,0,1,6,3,1
39,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,0,1,3,2,0,1,3,4,1
32,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.27,5099.1,True,9,1,6,2,0,1,6,4,1
41,TECHNICIAN,MARRIED,BASIC.9Y,NO,NO,NO,TELEPHONE,MAY,MON,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,9,1,2,0,0,1,6,1,1
58,RETIRED,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,JUL,TUE,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,5,1,0,2,0,0,3,3,1
42,SERVICES,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,True,7,1,5,2,0,1,6,0,1
50,UNKNOWN,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,CELLULAR,JUL,MON,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,11,1,0,2,0,0,3,1,1
42,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,4,1,6,2,2,1,6,0,1
53,BLUECOLLAR,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,TELEPHONE,AUG,TUE,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,True,1,1,0,2,0,1,1,3,1
54,HOUSEMAID,DIVORCED,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,NOV,THU,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,3,0,6,2,2,0,7,2,1
31,ADMIN,MARRIED,HIGH.SCHOOL,NO,NO,YES,CELLULAR,AUG,MON,2.0,4,1,SUCCESS,-2.9,92.20100000000001,-31.4,0.884,5076.2,True,0,1,3,0,2,0,1,1,2
50,HOUSEMAID,MARRIED,BASIC.9Y,UNKNOWN,YES,YES,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,3,1,2,2,2,1,6,4,1
48,SELFEMPLOYED,DIVORCED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,NOV,MON,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,6,0,3,2,0,0,7,1,1
30,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,NO,YES,CELLULAR,AUG,MON,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,9,2,6,0,2,0,1,1,1
43,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,JUN,THU,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,True,9,1,5,0,0,1,4,2,1
36,BLUECOLLAR,MARRIED,BASIC.9Y,NO,NO,YES,CELLULAR,NOV,MON,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,1,1,2,0,2,0,7,1,1
37,SERVICES,MARRIED,HIGH.SCHOOL,NO,NO,YES,CELLULAR,JUL,MON,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,7,1,3,0,2,0,3,1,1
55,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAR,THU,7.0,999,0,NONEXISTENT,-1.8,93.369,-34.8,0.654,5008.7,True,0,1,6,2,0,1,5,2,1
47,MANAGEMENT,MARRIED,BASIC.9Y,NO,NO,NO,TELEPHONE,NOV,MON,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,4,1,2,0,0,1,7,1,1
54,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,UNKNOWN,YES,NO,CELLULAR,APR,MON,2.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,9,1,5,2,0,0,0,1,1
26,MANAGEMENT,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,SEP,FRI,2.0,999,0,NONEXISTENT,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,True,4,2,6,0,0,0,9,0,1
27,ADMIN,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,JUL,TUE,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,2,5,2,0,0,3,3,1
32,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,MON,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,0,2,6,2,0,0,1,1,1
43,HOUSEMAID,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,3,1,0,2,0,0,3,4,1
26,MANAGEMENT,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,MAR,THU,1.0,999,0,NONEXISTENT,-1.8,92.84299999999999,-50.0,1.65,5099.1,True,4,2,6,0,0,0,5,2,1
32,SERVICES,MARRIED,HIGH.SCHOOL,NO,YES,YES,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,7,1,3,2,2,1,6,4,1
32,BLUECOLLAR,MARRIED,BASIC.6Y,NO,YES,NO,TELEPHONE,MAY,FRI,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,1,1,2,0,1,6,0,1
28,BLUECOLLAR,MARRIED,BASIC.9Y,UNKNOWN,NO,YES,TELEPHONE,JUN,FRI,5.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,1,1,2,0,2,1,4,0,1
33,SELFEMPLOYED,SINGLE,UNIVERSITY.DEGREE,NO,UNKNOWN,UNKNOWN,TELEPHONE,JUN,THU,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,True,6,2,6,1,1,1,4,2,1
33,TECHNICIAN,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,MAY,WED,2.0,999,2,FAILURE,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,9,2,5,2,0,0,6,4,0
42,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,AUG,WED,1.0,999,0,NONEXISTENT,-2.9,92.20100000000001,-31.4,0.879,5076.2,True,9,1,5,2,0,0,1,4,1
53,SERVICES,MARRIED,BASIC.9Y,UNKNOWN,YES,NO,CELLULAR,AUG,MON,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.97,5228.1,True,7,1,2,2,0,0,1,1,1
70,RETIRED,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,-2.9,92.20100000000001,-31.4,0.883,5076.2,True,5,1,0,2,0,0,1,2,1
47,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,True,4,1,6,2,0,0,1,2,1
43,BLUECOLLAR,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,NOV,MON,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,1,1,3,2,0,0,7,1,1
51,BLUECOLLAR,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,TELEPHONE,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,1,1,0,2,0,1,3,4,1
34,HOUSEMAID,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,TUE,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.266,5099.1,True,3,1,6,2,0,0,6,3,1
57,RETIRED,UNKNOWN,BASIC.4Y,NO,YES,NO,TELEPHONE,MAY,THU,10.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,True,5,3,0,2,0,1,6,2,1
30,ADMIN,SINGLE,PROFESSIONAL.COURSE,NO,UNKNOWN,UNKNOWN,CELLULAR,JUN,THU,1.0,7,1,SUCCESS,-2.9,92.963,-40.8,1.26,5076.2,True,0,2,5,1,1,0,4,2,2
41,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,9,2,6,2,2,0,3,4,1
36,BLUECOLLAR,MARRIED,UNKNOWN,UNKNOWN,YES,YES,TELEPHONE,MAY,WED,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,1,1,7,2,2,1,6,4,1
37,ADMIN,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,YES,NO,CELLULAR,AUG,MON,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,0,1,6,2,0,0,1,1,1
28,STUDENT,SINGLE,UNIVERSITY.DEGREE,UNKNOWN,YES,NO,TELEPHONE,MAY,MON,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,8,2,6,2,0,1,6,1,1
31,MANAGEMENT,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,WED,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,4,2,6,2,0,0,7,4,1
58,RETIRED,MARRIED,BASIC.4Y,UNKNOWN,NO,NO,CELLULAR,JUL,TUE,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,5,1,0,0,0,0,3,3,1
54,ADMIN,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,TELEPHONE,JUN,MON,12.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.865,5228.1,True,0,1,3,2,0,1,4,1,1
48,UNEMPLOYED,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,MAY,WED,1.0,6,1,SUCCESS,-1.8,93.876,-40.0,0.682,5008.7,True,10,1,5,0,0,1,6,4,2
50,BLUECOLLAR,SINGLE,BASIC.9Y,UNKNOWN,YES,YES,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,1,2,2,2,2,1,6,2,1
38,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,TUE,12.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,9,2,6,2,0,1,6,3,1
25,STUDENT,SINGLE,UNKNOWN,NO,NO,NO,CELLULAR,JUN,MON,3.0,999,0,NONEXISTENT,-2.9,92.963,-40.8,1.281,5076.2,True,8,2,7,0,0,0,4,1,1
37,ADMIN,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAY,FRI,5.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.25,5099.1,True,0,1,3,0,0,0,6,0,1
31,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,NO,YES,CELLULAR,AUG,TUE,6.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,9,2,6,0,2,0,1,3,1
28,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,JUN,MON,1.0,999,0,NONEXISTENT,-2.9,92.963,-40.8,1.26,5076.2,True,0,2,6,0,0,0,4,1,1
46,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,NOV,MON,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,9,1,5,2,0,0,7,1,1
31,BLUECOLLAR,MARRIED,BASIC.6Y,NO,YES,YES,TELEPHONE,JUN,TUE,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,True,1,1,1,2,2,1,4,3,1
31,MANAGEMENT,MARRIED,HIGH.SCHOOL,NO,YES,YES,TELEPHONE,JUN,TUE,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,True,4,1,3,2,2,1,4,3,1
30,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,JUL,THU,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,2,6,2,0,0,3,2,1
35,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,THU,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,0,2,6,2,0,0,7,2,1
30,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,TUE,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,9,1,6,2,0,1,6,3,1
36,BLUECOLLAR,MARRIED,BASIC.9Y,NO,UNKNOWN,UNKNOWN,TELEPHONE,JUN,TUE,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,True,1,1,2,1,1,1,4,3,1
34,ADMIN,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,NO,NO,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,0,1,6,0,0,1,6,2,1
32,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,YES,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,9,1,5,0,2,0,3,4,1
43,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,WED,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,4,1,6,0,0,0,7,4,1
57,BLUECOLLAR,MARRIED,BASIC.4Y,NO,NO,NO,TELEPHONE,JUN,FRI,4.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,1,1,0,0,0,1,4,0,1
41,UNEMPLOYED,DIVORCED,PROFESSIONAL.COURSE,NO,UNKNOWN,UNKNOWN,CELLULAR,AUG,TUE,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,10,0,5,1,1,0,1,3,1
34,BLUECOLLAR,MARRIED,BASIC.4Y,UNKNOWN,NO,YES,TELEPHONE,JUN,TUE,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,True,1,1,0,0,2,1,4,3,1
32,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,CELLULAR,APR,MON,2.0,999,0,NONEXISTENT,-1.8,93.749,-34.6,0.645,5008.7,True,9,1,5,0,0,0,0,1,1
33,ADMIN,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,MAY,MON,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.244,5099.1,True,0,2,5,2,0,0,6,1,1
46,MANAGEMENT,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,JUL,MON,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,4,2,6,2,0,0,3,1,1
80,RETIRED,MARRIED,BASIC.4Y,NO,NO,NO,CELLULAR,MAR,FRI,3.0,6,4,SUCCESS,-1.8,93.369,-34.8,0.649,5008.7,True,5,1,0,0,0,0,5,0,2
45,BLUECOLLAR,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,TELEPHONE,MAY,TUE,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,1,0,2,0,1,6,3,1
41,BLUECOLLAR,MARRIED,BASIC.6Y,NO,YES,YES,TELEPHONE,NOV,TUE,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,1,1,1,2,2,1,7,3,1
49,ADMIN,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,True,0,1,3,2,0,0,1,2,1
50,MANAGEMENT,MARRIED,HIGH.SCHOOL,UNKNOWN,NO,YES,TELEPHONE,MAY,FRI,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,4,1,3,0,2,1,6,0,1
34,ENTREPRENEUR,MARRIED,BASIC.4Y,NO,YES,NO,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,True,2,1,0,2,0,1,6,0,1
47,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,MON,3.0,3,2,SUCCESS,-1.7,94.027,-38.3,0.904,4991.6,True,4,1,6,2,0,0,1,1,2
47,SERVICES,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,AUG,FRI,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.966,5228.1,True,7,1,3,0,0,0,1,0,1
55,BLUECOLLAR,MARRIED,BASIC.6Y,UNKNOWN,NO,NO,CELLULAR,JUL,TUE,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,1,1,1,0,0,0,3,3,1
46,BLUECOLLAR,MARRIED,BASIC.6Y,UNKNOWN,YES,NO,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,1,1,1,2,0,1,6,4,1
24,STUDENT,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,APR,THU,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.365,5099.1,True,8,2,3,2,0,0,0,2,1
32,BLUECOLLAR,SINGLE,BASIC.4Y,NO,YES,NO,CELLULAR,JUL,TUE,12.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,1,2,0,2,0,0,3,3,1
31,BLUECOLLAR,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,JUL,WED,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,1,1,3,0,0,0,3,4,1
31,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,YES,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,True,1,1,2,2,2,1,6,4,1
29,ENTREPRENEUR,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUL,FRI,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.959,5228.1,True,2,1,3,2,0,0,3,0,1
48,BLUECOLLAR,MARRIED,BASIC.4Y,NO,NO,NO,CELLULAR,MAY,MON,7.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.244,5099.1,True,1,1,0,0,0,0,6,1,0
33,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,NOV,TUE,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,0,1,3,2,0,0,7,3,1
43,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,FRI,9.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.021,5195.8,True,9,1,6,0,0,0,7,0,1
29,SERVICES,SINGLE,HIGH.SCHOOL,NO,NO,NO,TELEPHONE,MAY,MON,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,7,2,3,0,0,1,6,1,1
47,BLUECOLLAR,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,JUL,MON,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,1,1,0,2,0,0,3,1,1
47,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,TUE,8.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,4,1,6,2,0,0,1,3,1
33,ADMIN,MARRIED,BASIC.9Y,NO,NO,NO,TELEPHONE,MAY,MON,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,0,1,2,0,0,1,6,1,1
56,ENTREPRENEUR,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,APR,THU,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.365,5099.1,True,2,1,6,2,0,0,0,2,1
33,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,YES,NO,CELLULAR,AUG,TUE,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,9,1,6,2,0,0,1,3,1
30,BLUECOLLAR,SINGLE,BASIC.4Y,UNKNOWN,YES,YES,TELEPHONE,MAY,THU,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,True,1,2,0,2,2,1,6,2,1
36,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,TELEPHONE,JUN,THU,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,True,4,1,6,0,0,1,4,2,1
50,BLUECOLLAR,MARRIED,BASIC.9Y,UNKNOWN,YES,NO,CELLULAR,AUG,MON,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.97,5228.1,True,1,1,2,2,0,0,1,1,1
45,TECHNICIAN,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUL,TUE,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,9,1,3,2,0,0,3,3,1
38,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,APR,THU,1.0,6,1,SUCCESS,-1.8,93.749,-34.6,0.659,5008.7,True,0,2,3,2,0,0,0,2,2
31,UNEMPLOYED,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAY,THU,2.0,999,0,NONEXISTENT,-1.8,93.876,-40.0,0.6920000000000001,5008.7,True,10,2,3,0,0,0,6,2,1
30,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,YES,CELLULAR,JUL,FRI,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,True,9,1,5,2,2,0,3,0,1
39,SERVICES,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUL,THU,29.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.968,5228.1,True,7,1,3,2,0,0,3,2,1
37,BLUECOLLAR,MARRIED,BASIC.9Y,NO,NO,NO,TELEPHONE,JUN,WED,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,1,1,2,0,0,1,4,4,1
45,MANAGEMENT,MARRIED,UNKNOWN,NO,YES,NO,CELLULAR,APR,TUE,3.0,7,1,SUCCESS,-1.8,93.749,-34.6,0.642,5008.7,True,4,1,7,2,0,0,0,3,2
36,BLUECOLLAR,SINGLE,BASIC.9Y,UNKNOWN,NO,NO,TELEPHONE,MAY,TUE,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,2,2,0,0,1,6,3,1
22,BLUECOLLAR,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,JUL,FRI,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,1,1,5,2,0,0,3,0,1
33,ENTREPRENEUR,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,MON,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,2,1,6,2,0,1,6,1,1
37,TECHNICIAN,SINGLE,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,APR,THU,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.406,5099.1,True,9,2,3,2,0,1,0,2,1
38,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,CELLULAR,JUL,THU,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.958,5228.1,True,4,1,6,2,2,0,3,2,1
